Date,Open,High,Low,Close,Adj Close,Volume
2008-12-24,86.449997,86.870003,86.000000,86.660004,65.856506,62061600
2008-12-26,87.239998,87.300003,86.500000,87.160004,66.236481,74767700
2008-12-29,87.239998,87.330002,85.599998,86.910004,66.046501,127795900
2008-12-30,87.510002,89.050003,86.879997,88.970001,67.611969,168256300
2008-12-31,89.080002,90.970001,88.870003,90.239998,68.577080,193987200
2009-01-02,90.440002,93.440002,89.849998,92.959999,70.644112,227566300
2009-01-05,92.629997,93.660004,91.889999,92.849998,70.560516,240349700
2009-01-06,93.639999,94.449997,92.680000,93.470001,71.031715,328260900
2009-01-07,92.000000,92.260002,90.199997,90.669998,68.903847,280899200
2009-01-08,90.160004,91.089996,89.669998,91.040001,69.185051,263834400
2009-01-09,91.160004,91.320000,85.360001,89.089996,67.703156,330953600
2009-01-12,88.839996,88.910004,86.410004,86.949997,66.076874,277858500
2009-01-13,86.730003,87.879997,86.199997,87.110001,66.198463,356432300
2009-01-14,85.540001,85.750000,83.160004,84.370003,64.116257,435491600
2009-01-15,84.120003,85.250000,81.720001,84.400002,64.139023,532647300
2009-01-16,85.860001,85.989998,83.050003,85.059998,64.640594,399237200
2009-01-20,84.230003,85.059998,80.050003,80.570000,61.228447,419855200
2009-01-21,81.940002,84.239998,80.470001,84.050003,63.873096,364360700
2009-01-22,82.419998,84.040001,81.169998,82.750000,62.885132,427940300
2009-01-23,80.900002,83.989998,80.570000,83.110001,63.158699,386800600
2009-01-26,83.589996,85.360001,82.809998,83.680000,63.591885,317978800
2009-01-27,84.129997,85.150002,83.300003,84.529999,64.237846,273789700
2009-01-28,86.400002,87.949997,86.070000,87.389999,66.411263,330007000
2009-01-29,86.110001,87.489998,84.470001,84.550003,64.253029,294392500
2009-01-30,84.980003,85.400002,82.209999,82.830002,62.945923,383383600
2009-02-02,81.570000,83.180000,81.309998,82.580002,62.755943,288233300
2009-02-03,83.099998,84.360001,82.220001,83.739998,63.637459,278385800
2009-02-04,84.300003,85.370003,83.040001,83.330002,63.325901,322989300
2009-02-05,82.699997,85.290001,77.730003,84.570000,64.268234,417679400
2009-02-06,84.860001,87.339996,84.680000,86.980003,66.099670,366101700
2009-02-09,86.959999,87.739998,86.320000,87.099998,66.190872,240075200
2009-02-10,86.269997,87.029999,82.449997,83.110001,63.158699,536212800
2009-02-11,83.449997,84.050003,82.400002,83.599998,63.531067,324442500
2009-02-12,82.169998,83.820000,81.050003,83.660004,63.576672,469302200
2009-02-13,83.550003,84.239998,82.739998,82.760002,62.892738,293998400
2009-02-17,80.160004,82.959999,79.169998,79.220001,60.202526,478910100
2009-02-18,79.790001,79.940002,78.279999,79.029999,60.058144,362964800
2009-02-19,79.839996,80.150002,78.019997,78.180000,59.412193,316867500
2009-02-20,76.730003,78.339996,75.769997,77.419998,58.834648,477176600
2009-02-23,78.269997,78.269997,74.589996,74.650002,56.729607,379641400
2009-02-24,75.290001,77.949997,74.699997,77.480003,58.880249,426260900
2009-02-25,77.139999,78.419998,75.629997,76.870003,58.416668,461985800
2009-02-26,77.820000,79.669998,75.529999,75.620003,57.466774,363353900
2009-02-27,74.010002,75.690002,73.809998,73.930000,56.182438,470510900
2009-03-02,72.519997,73.919998,70.370003,70.599998,53.651836,426452600
2009-03-03,71.610001,71.699997,69.639999,70.070000,53.249069,443761000
2009-03-04,71.230003,72.870003,70.070000,71.730003,54.510582,462753100
2009-03-05,70.099998,71.730003,68.169998,68.800003,52.283947,485549400
2009-03-06,69.400002,70.449997,67.099998,68.919998,52.375156,490470000
2009-03-09,67.949997,70.000000,67.730003,68.110001,51.759579,379905300
2009-03-10,69.510002,72.370003,69.370003,72.169998,54.844952,406227900
2009-03-11,73.000000,73.750000,71.830002,72.639999,55.202103,356648300
2009-03-12,72.620003,75.750000,71.970001,75.500000,57.375557,409702700
2009-03-13,76.010002,76.980003,74.730003,76.089996,57.823895,337474700
2009-03-16,76.959999,77.970001,75.809998,75.860001,57.649143,360644900
2009-03-17,76.070000,78.360001,75.449997,78.180000,59.412193,356814300
2009-03-18,77.809998,80.900002,77.070000,79.930000,60.742115,473273200
2009-03-19,80.930000,81.000000,78.690002,78.940002,59.989754,428520400
2009-03-20,78.760002,78.910004,76.529999,76.709999,58.712318,371078200
2009-03-23,78.739998,82.290001,78.309998,82.220001,62.929569,419933300
2009-03-24,81.239998,82.360001,80.510002,80.599998,61.689644,330271000
2009-03-25,81.230003,82.699997,79.059998,81.449997,62.340218,441775100
2009-03-26,82.250000,83.300003,81.320000,83.110001,63.610756,422025200
2009-03-27,82.050003,82.529999,81.309998,81.610001,62.462673,322332300
2009-03-30,79.800003,79.870003,77.959999,78.790001,60.304314,324108500
2009-03-31,79.559998,81.080002,79.050003,79.519997,60.863041,364238300
2009-04-01,78.529999,81.419998,78.330002,81.059998,62.041721,377018300
2009-04-02,83.080002,84.610001,81.129997,83.430000,63.855709,476230700
2009-04-03,83.489998,84.279999,82.669998,84.260002,64.490959,284646300
2009-04-06,83.339996,84.279999,82.290001,83.599998,63.985798,264866600
2009-04-07,82.250000,82.650002,81.510002,81.650002,62.493294,258947800
2009-04-08,82.059998,82.940002,81.540001,82.529999,63.166859,230402800
2009-04-09,84.669998,85.820000,84.330002,85.809998,65.677299,269653500
2009-04-13,84.919998,86.540001,84.580002,85.830002,65.692619,224847500
2009-04-14,85.029999,85.760002,84.080002,84.349998,64.559837,276598800
2009-04-15,83.839996,85.419998,83.610001,85.250000,65.248695,250726100
2009-04-16,85.930000,87.150002,84.769997,86.500000,66.205414,335202900
2009-04-17,86.830002,87.650002,86.139999,87.080002,66.649292,262649000
2009-04-20,85.540001,87.050003,83.339996,83.430000,63.855709,293690100
2009-04-21,82.820000,85.129997,82.750000,85.059998,65.103264,114090900
2009-04-22,84.290001,86.339996,84.070000,84.540001,64.705261,340395200
2009-04-23,84.709999,85.419998,83.629997,85.370003,65.340546,324903700
2009-04-24,86.029999,87.309998,85.690002,86.660004,66.327858,287703000
2009-04-27,85.680000,87.010002,85.540001,85.839996,65.700249,289581600
2009-04-28,84.970001,86.589996,84.760002,85.570000,65.493584,247926300
2009-04-29,86.519997,88.360001,86.300003,87.389999,66.886597,311505700
2009-04-30,88.550003,89.019997,86.919998,87.419998,66.909538,301419800
2009-05-01,87.440002,88.209999,86.720001,87.889999,67.269302,236110300
2009-05-04,88.550003,90.940002,88.379997,90.879997,69.557762,287120000
2009-05-05,90.570000,90.930000,89.839996,90.570000,69.320503,243036300
2009-05-06,91.680000,92.199997,90.610001,92.139999,70.522163,291941000
2009-05-07,93.010002,93.150002,90.279999,90.860001,69.542480,317728000
2009-05-08,92.029999,93.220001,91.440002,92.980003,71.165054,299081700
2009-05-11,91.699997,92.110001,91.040001,91.239998,69.833298,247923600
2009-05-12,91.629997,91.830002,89.849998,90.970001,69.626671,282431300
2009-05-13,89.739998,90.010002,88.500000,88.680000,67.873909,269619100
2009-05-14,88.720001,90.120003,88.500000,89.440002,68.455612,260098700
2009-05-15,89.370003,90.000000,88.150002,88.709999,67.896912,271502700
2009-05-18,89.550003,91.339996,88.570000,91.230003,69.825668,241447400
2009-05-19,91.180000,91.970001,90.809998,91.120003,69.741440,206102200
2009-05-20,91.949997,92.800003,90.410004,90.510002,69.274574,285722200
2009-05-21,89.459999,89.800003,88.260002,89.209999,68.279594,258988400
2009-05-22,89.459999,90.000000,88.680000,89.019997,68.134148,166811900
2009-05-26,88.360001,91.559998,88.320000,91.300003,69.879227,236318500
2009-05-27,91.440002,91.750000,89.529999,89.669998,68.631668,246015800
2009-05-28,90.459999,91.339996,89.099998,90.919998,69.588387,289095000
2009-05-29,91.419998,93.699997,90.680000,92.529999,70.820641,258641500
2009-06-01,93.669998,95.169998,93.430000,94.769997,72.535103,276246800
2009-06-02,94.400002,95.370003,94.230003,94.849998,72.596359,230874500
2009-06-03,94.040001,94.129997,92.760002,93.650002,71.677864,235310500
2009-06-04,94.000000,94.669998,93.300003,94.529999,72.351425,210102300
2009-06-05,95.489998,95.669998,93.800003,94.550003,72.366699,284257900
2009-06-08,93.839996,95.099998,93.040001,94.160004,72.068199,238565100
2009-06-09,94.690002,95.139999,94.019997,94.639999,72.435600,225125500
2009-06-10,95.480003,95.489998,93.190002,94.400002,72.251907,296100400
2009-06-11,94.580002,96.110001,94.559998,94.820000,72.573387,275414200
2009-06-12,94.400002,95.139999,94.000000,95.080002,72.772377,184361800
2009-06-15,93.959999,94.019997,92.400002,92.900002,71.103867,224190500
2009-06-16,93.230003,93.290001,91.580002,91.639999,70.139481,227319000
2009-06-17,91.599998,92.330002,90.830002,91.550003,70.070587,223445200
2009-06-18,91.690002,92.669998,91.250000,92.220001,70.583389,211725100
2009-06-19,92.580002,92.699997,91.519997,92.040001,70.843567,215655600
2009-06-22,91.139999,91.190002,89.250000,89.279999,68.719162,251913600
2009-06-23,89.470001,89.879997,88.849998,89.349998,68.773048,188309800
2009-06-24,90.160004,91.080002,89.599998,90.120003,69.365707,211577700
2009-06-25,89.669998,92.169998,89.570000,92.080002,70.874344,279411000
2009-06-26,91.769997,92.239998,91.269997,91.839996,70.689606,167579000
2009-06-29,92.110001,92.820000,91.599998,92.699997,71.351555,168481300
2009-06-30,92.720001,93.059998,91.269997,91.949997,70.774254,228888200
2009-07-01,92.339996,93.230003,92.209999,92.330002,71.066765,173041100
2009-07-02,91.129997,92.360001,89.760002,89.809998,69.127090,212309900
2009-07-06,88.940002,89.930000,88.660004,89.800003,69.119431,174499600
2009-07-07,89.709999,89.820000,88.000000,88.059998,67.780106,197088900
2009-07-08,88.589996,88.800003,87.000000,88.000000,67.733940,248050500
2009-07-09,88.610001,88.900002,87.910004,88.169998,67.864769,163777600
2009-07-10,87.699997,88.489998,87.349998,87.959999,67.703140,173520300
2009-07-13,88.309998,90.169998,87.589996,90.099998,69.350334,217413500
2009-07-14,90.379997,90.690002,89.730003,90.610001,69.742844,181487400
2009-07-15,91.809998,93.510002,90.680000,93.260002,71.782600,220877900
2009-07-16,93.000000,94.510002,92.820000,93.110001,71.667130,231174500
2009-07-17,94.059998,94.320000,93.540001,94.129997,72.452232,138561700
2009-07-20,94.680000,95.290001,94.190002,95.129997,73.221901,164179400
2009-07-21,95.870003,95.900002,94.419998,95.570000,73.560623,217718300
2009-07-22,94.959999,96.129997,94.889999,95.550003,73.545197,196068100
2009-07-23,95.610001,98.080002,95.529999,97.660004,75.169296,258795500
2009-07-24,97.199997,98.139999,96.690002,98.059998,75.477150,154003100
2009-07-27,97.879997,98.400002,97.339996,98.349998,75.700386,159259400
2009-07-28,97.660004,98.370003,97.059998,97.889999,75.346313,186685200
2009-07-29,97.440002,98.089996,96.980003,97.650002,75.161568,194399300
2009-07-30,98.830002,99.830002,98.599998,98.669998,75.946693,225575400
2009-07-31,98.650002,99.470001,98.379997,98.809998,76.054428,207358000
2009-08-03,99.849998,100.529999,99.309998,100.440002,77.309074,175776900
2009-08-04,99.989998,100.839996,99.779999,100.699997,77.509171,176714600
2009-08-05,100.769997,100.860001,99.580002,100.410004,77.285965,184726400
2009-08-06,100.870003,101.019997,99.419998,99.889999,76.885742,193203800
2009-08-07,100.940002,102.029999,100.389999,101.199997,77.894028,220640900
2009-08-10,100.739998,101.220001,100.269997,100.989998,77.732399,130898700
2009-08-11,100.540001,100.610001,99.459999,99.730003,76.762589,157301000
2009-08-12,99.559998,101.559998,99.510002,100.800003,77.586143,219052400
2009-08-13,101.260002,101.610001,100.260002,101.570000,78.178833,176449500
2009-08-14,101.519997,101.599998,99.699997,100.790001,77.578445,199616100
2009-08-17,98.849998,98.949997,98.110001,98.309998,75.669594,237667500
2009-08-18,98.529999,99.440002,98.349998,99.089996,76.269958,173461500
2009-08-19,98.309998,100.300003,98.209999,99.959999,76.939598,192812800
2009-08-20,100.089996,101.220001,99.870003,100.989998,77.732399,174131300
2009-08-21,101.820000,103.129997,101.620003,102.970001,79.256401,224605000
2009-08-24,103.389999,103.949997,102.589996,102.959999,79.248711,191279000
2009-08-25,103.370003,104.260002,102.940002,103.160004,79.402641,215310600
2009-08-26,102.839996,103.639999,102.489998,103.169998,79.410355,194620700
2009-08-27,103.110001,103.720001,101.940002,103.400002,79.587357,196230100
2009-08-28,104.230003,104.349998,102.669998,103.379997,79.571976,147024400
2009-08-31,102.370003,102.580002,101.790001,102.459999,78.863861,176051600
2009-09-01,101.949997,103.239998,99.989998,100.199997,77.124344,321276800
2009-09-02,99.779999,100.440002,99.570000,99.820000,76.831810,171805000
2009-09-03,100.400002,100.769997,99.589996,100.650002,77.470688,143572300
2009-09-04,100.849998,102.089996,100.550003,102.059998,78.555962,142687900
2009-09-08,103.000000,103.050003,102.389999,102.940002,79.233299,132909100
2009-09-09,103.120003,104.080002,102.800003,103.730003,79.841377,154612500
2009-09-10,103.800003,104.860001,103.220001,104.790001,80.657265,162902400
2009-09-11,104.989998,105.300003,104.279999,104.769997,80.641869,152360100
2009-09-14,103.879997,105.459999,103.150002,105.279999,81.034409,149593800
2009-09-15,105.449997,106.110001,104.760002,105.720001,81.373116,196795900
2009-09-16,106.099998,107.339996,105.730003,107.320000,82.604622,206406300
2009-09-17,107.169998,108.059998,106.570000,107.160004,82.481468,229170900
2009-09-18,107.150002,107.160004,106.360001,106.720001,82.534058,153799100
2009-09-21,105.889999,107.000000,105.660004,106.449997,82.325249,151892000
2009-09-22,107.080002,107.370003,106.599998,107.070000,82.804733,143126700
2009-09-23,107.320000,108.029999,105.989998,106.180000,82.116463,225947400
2009-09-24,106.410004,106.639999,104.550003,105.010002,81.211624,228636800
2009-09-25,104.779999,105.360001,104.089996,104.449997,80.778496,204059000
2009-09-28,104.849998,106.550003,104.830002,106.320000,82.224724,118285800
2009-09-29,106.510002,107.019997,105.779999,106.000000,81.977219,133733900
2009-09-30,106.360001,106.459999,104.620003,105.589996,81.660149,254383000
2009-10-01,103.000000,105.730003,102.949997,102.970001,79.633904,281840600
2009-10-02,102.019997,103.099998,101.989998,102.489998,79.262695,224748800
2009-10-05,102.900002,104.320000,102.599998,104.019997,80.445938,149875000
2009-10-06,104.769997,106.110001,104.709999,105.510002,81.598289,202491100
2009-10-07,105.269997,105.910004,105.070000,105.800003,81.822548,159200300
2009-10-08,106.550003,107.169998,105.849998,106.610001,82.448975,183305800
2009-10-09,106.639999,107.260002,106.360001,107.260002,82.951668,135008300
2009-10-12,107.760002,108.089996,107.279999,107.680000,83.276474,118031000
2009-10-13,107.389999,107.709999,106.760002,107.459999,83.106384,157692700
2009-10-14,108.720001,109.419998,107.419998,109.309998,84.537102,191421600
2009-10-15,108.779999,109.709999,108.730003,109.709999,84.846451,173873600
2009-10-16,108.800003,109.269997,108.230003,108.889999,84.212250,192069400
2009-10-19,109.070000,110.129997,108.730003,109.790001,84.908310,159530400
2009-10-20,109.949997,109.989998,108.680000,109.209999,84.459770,180921100
2009-10-21,109.040001,110.309998,108.150002,108.230003,83.701866,225379300
2009-10-22,108.190002,109.680000,107.500000,109.330002,84.552559,238444000
2009-10-23,109.690002,109.760002,107.629997,108.080002,83.585861,240033200
2009-10-26,108.199997,109.309998,106.610001,106.910004,82.680992,242028200
2009-10-27,107.029999,107.389999,106.160004,106.419998,82.302017,253266300
2009-10-28,106.150002,106.480003,104.349998,104.410004,80.747551,248821400
2009-10-29,105.190002,106.860001,104.940002,106.650002,82.479942,198110600
2009-10-30,106.300003,106.620003,103.440002,103.559998,80.090202,325608100
2009-11-02,104.129997,105.410004,103.080002,104.320000,80.677948,254222900
2009-11-03,103.739998,104.800003,103.540001,104.650002,80.933205,228362600
2009-11-04,105.510002,106.330002,104.650002,104.919998,81.141983,247996700
2009-11-05,105.660004,106.879997,105.440002,106.849998,82.634613,180015300
2009-11-06,106.260002,107.400002,106.050003,107.129997,82.851105,170954100
2009-11-09,107.949997,109.629997,107.870003,109.570000,84.738159,159495700
2009-11-10,109.309998,109.930000,108.970001,109.589996,84.753639,171899800
2009-11-11,110.309998,110.820000,109.620003,110.150002,85.186707,169466200
2009-11-12,110.000000,110.570000,108.750000,109.029999,84.320503,157144500
2009-11-13,109.309998,110.089996,108.750000,109.620003,84.776825,150963000
2009-11-16,110.379997,111.690002,110.320000,111.209999,86.006470,210922200
2009-11-17,110.919998,111.389999,110.500000,111.339996,86.107025,147134100
2009-11-18,111.260002,111.430000,110.570000,111.269997,86.052902,156486800
2009-11-19,110.510002,111.309998,109.129997,109.820000,84.931519,208734600
2009-11-20,109.250000,109.760002,109.010002,109.430000,84.629875,134196000
2009-11-23,110.720001,111.739998,110.599998,110.820000,85.704865,148010200
2009-11-24,111.000000,111.199997,110.010002,110.989998,85.836349,138420100
2009-11-25,111.169998,111.500000,110.820000,111.379997,86.137978,109564800
2009-11-27,108.400002,110.320000,108.290001,109.570000,84.738159,126001800
2009-11-30,109.480003,110.199997,108.120003,109.940002,85.024315,160874800
2009-12-01,110.919998,111.660004,110.730003,111.300003,86.076088,159613700
2009-12-02,111.279999,112.010002,110.919998,111.250000,86.037415,132315100
2009-12-03,111.550003,112.180000,110.290001,110.379997,85.364594,167324900
2009-12-04,111.839996,112.379997,110.040001,111.010002,85.851830,274907800
2009-12-07,110.910004,111.529999,110.489998,110.839996,85.720337,127973800
2009-12-08,110.040001,110.769997,109.269997,109.610001,84.769081,169863700
2009-12-09,109.580002,110.180000,109.019997,110.019997,85.086189,155063400
2009-12-10,110.699997,111.120003,110.449997,110.639999,85.565643,138014600
2009-12-11,111.110001,111.360001,110.610001,111.110001,85.929108,124854000
2009-12-14,111.870003,112.000000,111.129997,111.870003,86.516914,107141500
2009-12-15,111.459999,111.919998,111.000000,111.349998,86.114754,120408800
2009-12-16,111.800003,112.129997,111.269997,111.519997,86.246231,155358200
2009-12-17,110.720001,110.930000,110.080002,110.180000,85.209938,183390100
2009-12-18,110.199997,110.300003,109.279999,110.209999,85.691986,174591200
2009-12-21,110.760002,111.699997,110.760002,111.330002,86.562836,118039600
2009-12-22,111.570000,111.970001,111.430000,111.730003,86.873825,91707500
2009-12-23,112.000000,112.110001,111.500000,111.949997,87.044907,111783100
2009-12-24,112.190002,112.599998,112.000000,112.480003,87.457008,39677500
2009-12-28,112.900002,112.989998,112.320000,112.720001,87.643585,87508500
2009-12-29,113.010002,113.029999,112.550003,112.559998,87.519203,80572500
2009-12-30,112.230003,112.650002,112.169998,112.519997,87.488075,73138400
2009-12-31,112.769997,112.800003,111.389999,111.440002,86.648369,90637900
2010-01-04,112.370003,113.389999,111.510002,113.330002,88.117882,118944600
2010-01-05,113.260002,113.680000,112.849998,113.629997,88.351128,111579900
2010-01-06,113.519997,113.989998,113.430000,113.709999,88.413345,116074400
2010-01-07,113.500000,114.330002,113.180000,114.190002,88.786575,131091100
2010-01-08,113.889999,114.620003,113.660004,114.570000,89.082031,126402800
2010-01-11,115.080002,115.129997,114.239998,114.730003,89.206459,106375700
2010-01-12,113.970001,114.209999,113.220001,113.660004,88.374496,163333500
2010-01-13,113.949997,114.940002,113.370003,114.620003,89.120949,161822000
2010-01-14,114.489998,115.139999,114.419998,114.930000,89.361954,115718800
2010-01-15,114.730003,114.839996,113.199997,113.639999,88.358948,212283100
2010-01-19,113.620003,115.129997,113.589996,115.059998,89.463013,139172700
2010-01-20,114.279999,114.449997,112.980003,113.889999,88.553329,216490200
2010-01-21,113.919998,114.269997,111.559998,111.699997,86.850525,344859600
2010-01-22,111.199997,111.739998,109.089996,109.209999,84.914436,345942400
2010-01-25,110.209999,110.410004,109.410004,109.769997,85.349884,186937500
2010-01-26,109.339996,110.470001,109.040001,109.309998,84.992210,211168800
2010-01-27,109.169998,110.080002,108.330002,109.830002,85.396507,271863600
2010-01-28,110.190002,110.250000,107.910004,108.570000,84.416847,316104000
2010-01-29,109.040001,109.800003,107.220001,107.389999,83.499352,310677600
2010-02-01,108.150002,109.070000,107.500000,109.059998,84.797829,187865000
2010-02-02,109.260002,110.589996,108.879997,110.379997,85.824173,216327900
2010-02-03,109.879997,110.480003,109.510002,109.830002,85.396507,172730700
2010-02-04,108.980003,109.029999,106.419998,106.440002,82.760689,356715700
2010-02-05,106.559998,106.879997,104.580002,106.660004,82.931763,493585800
2010-02-08,106.739998,107.330002,105.809998,105.889999,82.333061,224166900
2010-02-09,107.129997,108.150002,106.269997,107.220001,83.367165,337820500
2010-02-10,107.050003,107.599998,106.110001,107.010002,83.203888,240511500
2010-02-11,106.870003,108.250000,106.250000,108.129997,84.074722,223591600
2010-02-12,106.989998,108.099998,106.510002,108.040001,84.004730,304622100
2010-02-16,108.860001,109.849998,107.820000,109.739998,85.326530,159317500
2010-02-17,110.269997,110.410004,109.739998,110.260002,85.730850,168845100
2010-02-18,110.080002,111.139999,110.040001,110.910004,86.236252,193708600
2010-02-19,110.620003,111.570000,110.360001,111.139999,86.415092,222684900
2010-02-22,111.550003,111.580002,110.830002,111.160004,86.430656,132346900
2010-02-23,110.860001,111.199997,109.519997,109.809998,85.380966,207497000
2010-02-24,110.139999,111.000000,109.860001,110.820000,86.166275,176350700
2010-02-25,109.239998,110.750000,108.940002,110.669998,86.049629,259634700
2010-02-26,110.769997,111.120003,110.110001,110.739998,86.104095,173589300
2010-03-01,111.199997,112.000000,111.169998,111.889999,86.998253,147709700
2010-03-02,112.370003,112.739998,112.000000,112.199997,87.239250,160992400
2010-03-03,112.489998,112.970001,112.019997,112.300003,87.317047,150785000
2010-03-04,112.449997,112.800003,112.029999,112.639999,87.581398,135770400
2010-03-05,113.370003,114.339996,113.099998,114.250000,88.833214,176118800
2010-03-08,114.260002,114.519997,114.070000,114.269997,88.848785,114631200
2010-03-09,113.930000,114.989998,113.870003,114.459999,88.996498,154556700
2010-03-10,114.510002,115.279999,114.410004,114.970001,89.393051,186088800
2010-03-11,114.699997,115.480003,114.349998,115.449997,89.766273,160791100
2010-03-12,115.949997,115.970001,115.139999,115.459999,89.774017,162074800
2010-03-15,115.260002,115.570000,114.599998,115.489998,89.797379,146816800
2010-03-16,115.809998,116.519997,115.489998,116.410004,90.512695,168673000
2010-03-17,116.760002,117.480003,116.419998,117.099998,91.049187,177468100
2010-03-18,117.110001,117.269997,116.570000,117.040001,91.002541,196509100
2010-03-19,115.970001,117.290001,115.519997,115.970001,90.541939,226641100
2010-03-22,115.309998,116.800003,115.239998,116.589996,91.025970,184477800
2010-03-23,116.760002,117.510002,116.379997,117.410004,91.666176,182941600
2010-03-24,116.970001,117.430000,115.580002,116.839996,91.221146,196072600
2010-03-25,117.629997,118.169998,116.510002,116.650002,91.072784,223396300
2010-03-26,116.870003,117.419998,116.120003,116.580002,91.018181,205808500
2010-03-29,117.169998,117.529999,116.690002,117.320000,91.595894,134513500
2010-03-30,117.459999,117.830002,116.910004,117.400002,91.658371,145772500
2010-03-31,116.949997,117.519997,116.610001,117.000000,91.346062,161078700
2010-04-01,117.800003,118.250000,117.099998,117.800003,91.970650,161215200
2010-04-05,118.250000,118.839996,117.919998,118.760002,92.720200,105847600
2010-04-06,118.419998,119.250000,118.290001,119.040001,92.938774,110384200
2010-04-07,118.800003,119.360001,117.809998,118.360001,92.407890,184576300
2010-04-08,117.949997,118.970001,117.599998,118.769997,92.727974,158704000
2010-04-09,119.019997,119.599998,118.800003,119.550003,93.336952,133006500
2010-04-12,119.699997,120.050003,119.559998,119.739998,93.485275,110279000
2010-04-13,119.620003,120.040001,119.000000,119.830002,93.555534,125043600
2010-04-14,120.269997,121.190002,120.080002,121.190002,94.617355,161609000
2010-04-15,120.989998,121.570000,120.949997,121.290001,94.695442,144615300
2010-04-16,120.860001,121.290001,118.750000,119.360001,93.188606,366786700
2010-04-19,119.010002,119.930000,118.470001,119.809998,93.539932,217947800
2010-04-20,120.559998,120.980003,119.870003,120.879997,94.375313,157708000
2010-04-21,120.949997,121.230003,119.989998,120.660004,94.203545,192910100
2010-04-22,119.809998,121.169998,119.120003,121.019997,94.484627,115360300
2010-04-23,120.940002,121.860001,120.629997,121.809998,95.101410,177335500
2010-04-26,121.849998,122.120003,121.230003,121.349998,94.742287,143457300
2010-04-27,120.650002,121.339996,118.250000,118.480003,92.501572,355853300
2010-04-28,119.050003,119.680000,118.269997,119.379997,93.204231,300674100
2010-04-29,120.099998,121.110001,120.070000,120.860001,94.359703,193775000
2010-04-30,120.879997,121.010002,118.779999,118.809998,92.759201,270000900
2010-05-03,119.379997,120.680000,119.199997,120.349998,93.961517,182747900
2010-05-04,119.010002,119.029999,116.919998,117.519997,91.752037,360353400
2010-05-05,116.559998,117.800003,115.970001,116.820000,91.205536,328973200
2010-05-06,116.260002,117.000000,105.000000,112.940002,88.176292,647356600
2010-05-07,112.639999,113.769997,109.410004,111.260002,86.864647,637558800
2010-05-10,115.809998,116.650002,114.910004,116.160004,90.690269,396159600
2010-05-11,115.070000,117.360001,114.910004,115.830002,90.432594,317849800
2010-05-12,116.290001,117.620003,116.089996,117.449997,91.697380,235607100
2010-05-13,117.129997,117.680000,115.889999,115.989998,90.557526,234452500
2010-05-14,115.120003,115.330002,112.870003,113.889999,88.917992,345601400
2010-05-17,114.199997,114.519997,111.769997,113.949997,88.964806,325739800
2010-05-18,114.879997,115.220001,112.029999,112.400002,87.754654,360556800
2010-05-19,111.769997,112.769997,110.360001,111.760002,87.255005,394742700
2010-05-20,109.379997,109.889999,107.470001,107.540001,83.960304,530418300
2010-05-21,105.910004,109.379997,105.360001,109.110001,85.186081,500909400
2010-05-24,108.519997,109.389999,107.610001,107.709999,84.093018,269823000
2010-05-25,105.110001,107.870003,104.379997,107.820000,84.178925,396505200
2010-05-26,108.480003,109.470001,106.849998,107.169998,83.671432,349719300
2010-05-27,109.190002,110.800003,108.779999,110.760002,86.474266,300870500
2010-05-28,110.639999,110.720001,108.849998,109.370003,85.389076,297933500
2010-06-01,108.349998,109.949997,107.370003,107.529999,83.952499,277909400
2010-06-02,108.080002,110.339996,107.510002,110.330002,86.138565,240243700
2010-06-03,110.650002,111.059998,109.580002,110.709999,86.435257,226618300
2010-06-04,108.610001,109.330002,106.459999,106.820000,83.398178,398475600
2010-06-07,107.199997,107.610001,105.410004,105.489998,82.359810,264609100
2010-06-08,105.570000,106.830002,104.650002,106.620003,83.242027,357774300
2010-06-09,107.239998,108.279999,105.599998,106.050003,82.797020,268023300
2010-06-10,107.860001,109.279999,106.040001,109.150002,85.217285,317890600
2010-06-11,108.190002,109.750000,108.120003,109.680000,85.631073,214128200
2010-06-14,110.519997,111.120003,109.400002,109.510002,85.498398,207196100
2010-06-15,110.279999,112.099998,110.089996,112.000000,87.442383,238268700
2010-06-16,111.419998,112.419998,111.199997,111.959999,87.411163,216374000
2010-06-17,112.279999,112.330002,111.050003,112.139999,87.551682,263185800
2010-06-18,111.830002,112.129997,111.370003,111.730003,87.646599,174006600
2010-06-21,113.120003,113.199997,110.790001,111.410004,87.395599,213140700
2010-06-22,111.410004,111.900002,109.410004,109.570000,85.952194,239355400
2010-06-23,109.639999,110.029999,108.480003,109.230003,85.685501,254639900
2010-06-24,108.690002,108.830002,107.139999,107.419998,84.265617,268523600
2010-06-25,107.739998,108.419998,106.769997,107.870003,84.618622,238726500
2010-06-28,108.029999,108.320000,107.139999,107.529999,84.351921,169218600
2010-06-29,106.019997,107.510002,103.550003,104.209999,81.747559,373649500
2010-06-30,103.919998,104.879997,102.879997,103.220001,80.970940,284101700
2010-07-01,103.150002,103.489998,101.129997,102.760002,80.610085,382924800
2010-07-02,103.110001,103.419998,101.620003,102.199997,80.170815,233385200
2010-07-06,103.639999,104.370003,101.879997,102.870003,80.696388,256935300
2010-07-07,103.129997,106.239998,103.019997,106.110001,83.237999,253769400
2010-07-08,107.000000,107.279999,105.910004,107.160004,84.061684,210842100
2010-07-09,107.129997,107.970001,106.930000,107.959999,84.689240,144999900
2010-07-12,107.599998,108.239998,107.150002,108.029999,84.744148,131283600
